방송Code,방송구분,프로그램명,PD,SH,TD,상품ID,MD담당자명,부서코드,부서명,협력사ID,협력사명
10062338844394,재방송,재방_침구,,,,11118792,"최백원,국성훈",3111105,생활1팀,105316,주식회사 하모니데코
10062338944394,재방송,재방_침구,,,,11118788,"최백원,국성훈",3111105,생활1팀,105316,주식회사 하모니데코
10062339044394,재방송,재방_침구,,,,11104730,"최백원,국성훈",3111105,생활1팀,105316,주식회사 하모니데코
10102339144472,생방송,F_의류,신이일,"최소유,박보경",윤주혁,11105133,최유만,3111205,생활2팀,100003,(주)산업기업유통센터
10162339244500,생방송,F_이미용,이효경,"이주혁,박승희",최규식B,11108732,"이수만,장주환",3111205,생활2팀,107421,(주)기베스트
10162339344500,생방송,F_이미용,이효경,"이주혁,박승희",최규식B,11125704,"이수만,장주환",3111205,생활2팀,107421,(주)기베스트
10202339440800,생방송,건강식품,유이환,박원이,윤주혁,11110898,강병주,3121105,식품1팀,103186,(주)글로벌비엠에스
10202339540800,생방송,건강식품,유이환,박원이,윤주혁,11110897,강병주,3121105,식품1팀,103186,(주)글로벌비엠에스
10222339620251,생방송,신선농산,국재열,"곽주애,최규재",최규식B,11077842,최만훈,3121105,식품1팀,100056,(주)유래에프앤에스
10222339720251,생방송,신선농산,국재열,"곽주애,최규재",최규식B,10978858,최만훈,3121105,식품1팀,100056,(주)유래에프앤에스
10212339820452,생방송,신선수산,유이환,"이주규,이장혁",윤주혁,10656442,엄은미,3121205,식품2팀,100004,물산업협동조합중앙회
10232339923931,생방송,신선축산,가성훈,"송주선,박채린",최규식B,10574984,"최주선,최형권",3121205,식품2팀,102598,(주)아이에스비패트
10422340037533,생방송,가공수산,이두리,"이효만,최소희",임미라,11096660,임도석,3121205,식품2팀,105145,(주)트루나스
10422340137533,생방송,가공수산,이두리,"이효만,최소희",임미라,10466124,임도석,3121205,식품2팀,105145,(주)트루나스
10412340242827,재방송,재방_가공축산,,,,11035069,윤만규,3121205,식품2팀,101788,주식회사에스엘
10442340342765,생방송,가전,이호만,최채원,임미라,11124087,"가길호,남주혜",3111105,생활1팀,106552,주식회사 엠제이코리아
10402340425468,생방송,가공농산,고차희,"박원이,이주혁",송병호,10592303,황새롬,3121105,식품1팀,100002,산협경제지주㈜
10402340525468,생방송,가공농산,고차희,"박원이,이주혁",송병호,10592415,황새롬,3121105,식품1팀,100002,산협경제지주㈜
10212340643047,생방송,신선수산,이상철B,"최한빛,신유이",임미라,11107805,육경만,3121205,식품2팀,100004,물산업협동조합중앙회
11812340744027,생방송,F_식품(상생),최은경,"최채원,이주영A",유숙하,11073125,손백영,3131105,상생협력팀,104819,산업회사법익스다다채주식회사
11812340844027,생방송,F_식품(상생),최은경,"최채원,이주영A",유숙하,11120821,손백영,3131105,상생협력팀,104819,산업회사법익스다다채주식회사
10222340944382,생방송,F_신선농산,이명섭,"송주선,임주원",송병호,11103726,"박주호,이은혜",3121105,식품1팀,100925,주식회사자쥬에프엔에스
10402341042097,생방송,F_신선농산,이명섭,"송주선,임주원",송병호,10755863,최병규,3121105,식품1팀,103727,(주)펜타플래닝
10412341144241,생방송,가공축산,박이환,최규좌,유숙하,11088610,"최주선,최형권",3121205,식품2팀,100312,(주)뮤트프라자
10212341226650,생방송,신선수산,이상철B,"박주혁B,최은경",송병호,11104442,엄은미,3121205,식품2팀,100197,한국쥬편사업진흥원
10212341326650,생방송,신선수산,이상철B,"박주혁B,최은경",송병호,11104439,엄은미,3121205,식품2팀,100197,한국쥬편사업진흥원
10402341443973,생방송,가공농산,이만혁,"강규주,신유이",유숙하,11121428,최병규,3121105,식품1팀,107089,산업회사법익스(주)두레촌
10412341541860,생방송,가공축산,이명섭,최규좌,송병호,10735644,"최주선,최형권",3121205,식품2팀,100312,(주)뮤트프라자
10152341644318,생방송,보석,안수연,"박보경,박승희",유숙하,11088364,최주나,3111205,생활2팀,107271,주식회사 길상그룹
10152341744318,생방송,보석,안수연,"박보경,박승희",유숙하,11103623,최주나,3111205,생활2팀,107271,주식회사 길상그룹
10152341844318,생방송,보석,안수연,"박보경,박승희",유숙하,11103634,최주나,3111205,생활2팀,107271,주식회사 길상그룹
10152341944318,생방송,보석,안수연,"박보경,박승희",유숙하,11109132,최주나,3111205,생활2팀,107271,주식회사 길상그룹
10152342044318,생방송,보석,안수연,"박보경,박승희",유숙하,11103641,최주나,3111205,생활2팀,107271,주식회사 길상그룹
10152342144318,생방송,보석,안수연,"박보경,박승희",유숙하,11103681,최주나,3111205,생활2팀,107271,주식회사 길상그룹
10152342244318,생방송,보석,안수연,"박보경,박승희",유숙하,11124199,최주나,3111205,생활2팀,107271,주식회사 길상그룹
10152342344318,생방송,보석,안수연,"박보경,박승희",유숙하,11124198,최주나,3111205,생활2팀,107271,주식회사 길상그룹
10222342420888,재방송,재방_신선농산,,,,11103880,최병규,3121105,식품1팀,105617,도뮤솔식픔
10222342520888,재방송,재방_신선농산,,,,11077645,최병규,3121105,식품1팀,105617,도뮤솔식픔
10412342644242,재방송,재방_가공축산,,,,11089225,"최주선,최형권",3121205,식품2팀,103666,주식회사뜨레스
11852342742366,재방송,재방_식품(상생),,,,10842870,손백영,3131105,상생협력팀,106465,(주)형뮤푸드
10192342843024,재방송,재방_건강식품,,,,11010742,박만이건,3121105,식품1팀,101030,(주)필스빌
10192342943024,재방송,재방_건강식품,,,,11066818,박만이건,3121105,식품1팀,101030,(주)필스빌
10162343040847,재방송,재방_이미용,,,,10567536,"이수만,장주환",3111205,생활2팀,105796,아이큐어 주식회사  평택지점
10162343140847,재방송,재방_이미용,,,,10575015,"이수만,장주환",3111205,생활2팀,105796,아이큐어 주식회사  평택지점
10452343243991,재방송,재방_가전,,,,11059273,"가길호,남주혜",3111105,생활1팀,102333,주식회사홈밀맷돌
10052343327106,생방송,주방용품,강인택,이주규,윤주혁,11105751,"이서소,추조엽",3111105,생활1팀,100248,(주)씨엔턱상사
10102343444495,생방송,F_의류,이주필,"하재원,최규영",최규식B,11108698,"권동인,최수만",3111205,생활2팀,106586,(주)정한실업
10032343537569,생방송,생활용품,강인택,강규주,윤주혁,11108669,"이서소,최의",3111105,생활1팀,105178,주식회사 옹리진지앤비
10222343623956,생방송,신선농산,최상열,"박주혁B,임주원",최규식B,11119261,최조학,3121105,식품1팀,100002,산협경제지주㈜
10212343744235,생방송,신선수산,유이환,"이주규,박승희",윤주혁,11111040,육경만,3121205,식품2팀,100004,물산업협동조합중앙회
10402343820851,생방송,게릴라 프로모션,최형소,,,10102316,최병규,3121105,식품1팀,104014,산업회사법익스 하나식품 주식회사
11812343942576,생방송,F_식품(상생),최형소,"이효만,최소희",최규식B,11101956,박조호A,3131105,상생협력팀,106190,주식회사담양산업기업유통진흥원
10422344041127,생방송,게릴라 프로모션,최형소,,,10587779,최희수,3121205,식품2팀,100004,물산업협동조합중앙회
10212344144419,생방송,신선수산,이명섭,"송주선,임주원",임미라,11104686,엄은미,3121205,식품2팀,100004,물산업협동조합중앙회
10402344240907,재방송,재방_가공농산,,,,10971499,최만훈,3121105,식품1팀,100002,산협경제지주㈜
10102344344663,생방송,F_의류,안수연,"하재원,박보경",임미라,11104499,"권동인,최수만",3111205,생활2팀,100003,(주)산업기업유통센터
10102344444462,생방송,F_의류,이주필,"이유경,최규영",송병호,11105124,최유만,3111205,생활2팀,100089,주식회사엠프로뮤스
11822344544332,생방송,F_식품(상생),송승희,"곽주애,신유이",임미라,11103637,박규희,3131105,상생협력팀,107136,부여산산영산조합법익스
10212344623732,생방송,신선수산,이만혁,"박주혁B,안덕혁",유숙하,11016708,최희수,3121205,식품2팀,104422,주식회사 착한행복
10412344744272,생방송,F_가공축산,박소흥,"이장혁,신유이",송병호,11102922,"최형권,최주선",3121205,식품2팀,100002,산협경제지주㈜
10222344826555,생방송,신선농산,성혜영,"곽주애,최규재",유숙하,11125700,"이은혜,박주호",3121105,식품1팀,103648,한쥬리영산조합법익스
11302344944268,생방송,렌탈,이호만,"박상언,권기문",송병호,11120819,"최만헌,박만옥",3101503,무형상품팀,104292,주식회사 하얀풍차턱어
10212345044235,생방송,신선수산,이솔주,"송주선,이조헌",유숙하,11111040,육경만,3121205,식품2팀,100004,물산업협동조합중앙회
10232345136535,생방송,신선축산,국재열,"최규좌,이유경",송병호,11007466,"최형권,최주선",3121205,식품2팀,100002,산협경제지주㈜
10222345236303,생방송,신선농산,이솔주,"최한빛,최소희",유숙하,11101945,최조학,3121105,식품1팀,100002,산협경제지주㈜
10202345341219,재방송,재방_건강식품,,,,11104447,심인혜,3121105,식품1팀,103186,(주)글로벌비엠에스
10232345442761,재방송,재방_신선축산,,,,11079005,"서장복,최성욱",3121205,식품2팀,103642,산업회사법익스주식회사대정
10412345541847,재방송,재방_가공축산,,,,11100199,"최형권,최주선",3121205,식품2팀,100925,주식회사자쥬에프엔에스
11812345626416,재방송,재방_식품(상생),,,,10740736,손백영,3131105,상생협력팀,100003,(주)산업기업유통센터
10192345720130,재방송,재방_건강식품,,,,11104444,심인혜,3121105,식품1팀,100002,산협경제지주㈜
10022345837671,재방송,재방_레포츠기기,,,,11057218,"최백원,강동완",3111105,생활1팀,101032,(주)규포넷
10202345921442,생방송,건강식품,유이환,"송주선,이주영A",이재혁,10984122,박만이건,3121105,식품1팀,101839,주식회사바이옹믹스
10192346021442,생방송,건강식품,유이환,"송주선,이주영A",이재혁,10096305,박만이건,3121105,식품1팀,101839,주식회사바이옹믹스
10202346141219,생방송,건강식품,박소흥,"박원이,임주원",최규식B,11104447,심인혜,3121105,식품1팀,103186,(주)글로벌비엠에스
10202346223267,생방송,건강식품,유이환,"이유경,박보경",이재혁,10076671,박만이건,3121105,식품1팀,101030,(주)필스빌
10202346323267,생방송,건강식품,유이환,"이유경,박보경",이재혁,11036888,박만이건,3121105,식품1팀,101030,(주)필스빌
10202346423267,생방송,건강식품,유이환,"이유경,박보경",이재혁,10074722,박만이건,3121105,식품1팀,101030,(주)필스빌
11292346525015,생방송,상조,강인택,"박장혜,이조헌","최규식B,이재혁",11109971,"최만헌,임대훈",3101503,무형상품팀,102823,(주)열심히
10412346626828,생방송,가공축산,박소흥,"최채원,최은경",최규식B,11065934,"최성욱,서장복",3121205,식품2팀,101448,주식회사제이턱코리아익스터내셔날
10052346736689,생방송,주방용품,강인택,"이효만,최소희",이일환,11110902,"이서소,유다솜",3111105,생활1팀,104457,(주)코비마운틴
10422346825935,생방송,가공수산,이혜이,최규좌,최규식B,11149889,엄은미,3121205,식품2팀,103253,선호식품
10412346925016,생방송,가공축산,국재열,"이서경,권기문",이일환,10069180,최주선,3121205,식품2팀,100312,(주)뮤트프라자
10402347042097,생방송,가공축산,국재열,"이서경,권기문",이일환,10755863,최병규,3121105,식품1팀,103727,(주)펜타플래닝
10222347120888,생방송,신선농산,이혜이,"이유경,신유이",이인호,11103880,최병규,3121105,식품1팀,105617,도뮤솔식픔
10222347220888,생방송,신선농산,이혜이,"이유경,신유이",이인호,11077645,최병규,3121105,식품1팀,105617,도뮤솔식픔
10222347344442,생방송,F_신선농산,이솔주,"곽주애,이주영A",이일환,11104729,최조학,3121105,식품1팀,100002,산협경제지주㈜
10052347442583,생방송,주방용품,이재가,최규좌,이인호,11077200,"이서소,유다솜",3111105,생활1팀,107150,(주)팩토리얼홀딩스
10412347526828,생방송,가공축산,최성철,"최채원,최은경",유숙하,11065934,"최성욱,서장복",3121205,식품2팀,101448,주식회사제이턱코리아익스터내셔날
10422347641127,생방송,가공축산,최성철,"최채원,최은경",유숙하,10587779,최희수,3121205,식품2팀,100004,물산업협동조합중앙회
10212347726436,생방송,신선수산,이솔주,"박장혜,최규영",이인호,11081672,최희수,3121205,식품2팀,100004,물산업협동조합중앙회
10402347823897,생방송,가공농산,이효경,"이효만,안덕혁",유숙하,10426832,황새롬,3121105,식품1팀,100002,산협경제지주㈜
10512347937798,생방송,렌탈,이재가,이주규,이인호,11025783,"최만헌,최혁이주",3101503,무형상품팀,100003,(주)산업기업유통센터
11302348042733,생방송,렌탈,가관석,"이조헌,이유경",유숙하,11124605,"최만헌,박만옥",3101503,무형상품팀,106797,(주)규자제주닷컴
